SRS RGASoft 4.1.0 - Residual Gas Analyzer Software
Document Created on, Friday, October 10, 2025 10:32:26 AM, Central Daylight Time
RGA ID, SRSRGA200VER0.24SN18194


Scan Mode, Analog
Number of Data Points, 3726
Units, Torr
Start Mass, 1, AMU
Stop Mass, 150, AMU
Points Per AMU, 25
Scan Rate, 5.00
Detector, Faraday Cup
Focus Voltage, 90, V
Ion Energy, 12, eV
Electron Energy, 70, eV
CEM Voltage, 0, V
CEM Gain, 1.145
Partial Pressure Sensitivity Factor, 5.64
Total Pressure Sensitivity Factor, 0.237
Filament Current, 1.60, mA


Analog Scan Data
----------------

              Mass (AMU),         Intensity (Torr)
                   38.52,               5.0613e-10
                   38.56,               6.0113e-10
                   38.60,               7.0801e-10
                   38.64,               8.4865e-10
                   38.68,               1.0713e-09
                   38.72,               1.3767e-09
                   38.76,               1.8753e-09
                   38.80,               2.6099e-09
                   38.84,               3.2381e-09
                   38.88,               4.0359e-09
                   38.92,               5.3311e-09
                   38.96,               7.1042e-09
                   39.00,               9.3888e-09
                   39.04,               1.2075e-08
                   39.08,               1.4906e-08
                   39.12,               1.7668e-08
                   39.16,               2.1005e-08
                   39.20,               2.4670e-08
                   39.24,               3.0953e-08
                   39.28,               3.9088e-08
                   39.32,               4.7570e-08
                   39.36,               5.8634e-08
                   39.40,               7.0961e-08
                   39.44,               8.7956e-08
                   39.48,               1.2025e-07
                   39.52,               1.7870e-07
                   39.56,               2.8647e-07
                   39.60,               4.3541e-07
                   39.64,               5.6595e-07
                   39.68,               6.9824e-07
                   39.72,               8.4119e-07
                   39.76,               9.6350e-07
                   39.80,               1.0956e-06
                   39.84,               1.2003e-06
                   39.88,               1.2547e-06
                   39.92,               1.3798e-06
                   39.96,               1.5252e-06
                   40.00,               1.4797e-06
                   40.04,               1.3913e-06
                   40.08,               1.5113e-06
                   40.12,               1.4342e-06
                   40.16,               6.9338e-07
                   40.20,               2.1285e-07
                   40.24,               1.9947e-08
                   40.28,               5.0259e-09
                   40.32,               2.3826e-09
                   40.36,               1.4415e-09
                   40.40,               9.4314e-10
                   40.44,               6.5273e-10
                   40.48,               4.8145e-10
                   40.52,               3.6305e-10
                   40.56,               2.9002e-10
                   40.60,               2.4096e-10
                   40.64,               2.0576e-10
                   40.68,               1.7715e-10
                   40.72,               1.6615e-10
                   40.76,               1.5901e-10
                   40.80,               1.5910e-10
                   40.84,               1.5819e-10
                   40.88,               1.5801e-10
                   40.92,               1.5452e-10
                   40.96,               1.6027e-10
                   41.00,               1.5649e-10
                   41.04,               1.6035e-10
                   41.08,               1.6871e-10
                   41.12,               1.5993e-10
                   41.16,               1.3693e-10
                   41.20,               1.0837e-10
                   41.24,               8.0621e-11
                   41.28,               6.5922e-11
                   41.32,               5.3528e-11
                   41.36,               3.9450e-11
                   41.40,               3.0000e-11
                   41.44,               2.0035e-11
                   41.48,               1.7270e-11
                   41.52,               1.6259e-11
                   41.56,               1.4096e-11
                   41.60,               4.4326e-12
                   41.64,               4.5035e-12
                   41.68,               4.9645e-13
                   41.72,               2.8901e-12
                   41.76,               7.4645e-12
                   41.80,               4.5035e-12
                   41.84,               3.1560e-12
                   41.88,               1.9681e-12
                   41.92,               1.8262e-12
                   41.96,               7.1277e-12
                   42.00,               5.6206e-12
                   42.04,              -1.2411e-13
                   42.08,               6.3830e-13
                   42.12,              -2.8369e-13
                   42.16,              -8.3333e-13
                   42.20,               3.4397e-12
                   42.24,               1.4716e-12
                   42.28,               5.6738e-13
                   42.32,               3.7234e-12
                   42.36,               9.9291e-13
                   42.40,              -5.4965e-13
                   42.44,               2.6596e-12
                   42.48,              -1.5957e-12
                   42.52,              -5.2660e-12
                   42.56,              -3.9539e-12
                   42.60,              -1.5957e-12
                   42.64,               2.7482e-12
                   42.68,               4.0780e-12
                   42.72,              -8.3333e-13
                   42.76,              -4.7872e-13
                   42.80,              -6.2057e-13
                   42.84,              -4.7872e-13
                   42.88,               5.8511e-12
                   42.92,               6.3298e-12
                   42.96,               4.4326e-12
                   43.00,               7.3936e-12
                   43.04,               6.6844e-12
                   43.08,               1.2961e-11
                   43.12,               2.1844e-11
                   43.16,               2.6099e-11
                   43.20,               2.5887e-11
                   43.24,               3.3865e-11
                   43.28,               3.6862e-11
                   43.32,               4.7323e-11
                   43.36,               5.8262e-11
                   43.40,               6.7500e-11
                   43.44,               8.3067e-11
                   43.48,               1.0479e-10
                   43.52,               1.4199e-10
                   43.56,               2.3289e-10
                   43.60,               3.6890e-10
                   43.64,               5.5209e-10
                   43.68,               8.0215e-10
                   43.72,               1.1229e-09
                   43.76,               1.5439e-09
                   43.80,               2.0051e-09
                   43.84,               2.2439e-09
                   43.88,               2.3548e-09
                   43.92,               2.5837e-09
                   43.96,               2.7647e-09
                   44.00,               2.7784e-09
                   44.04,               2.7781e-09
                   44.08,               2.8323e-09
                   44.12,               2.5830e-09
                   44.16,               1.9323e-09
                   44.20,               1.2642e-09
                   44.24,               7.4028e-10
                   44.28,               4.4119e-10
                   44.32,               2.8348e-10
                   44.36,               1.9640e-10
                   44.40,               1.3480e-10
                   44.44,               1.0436e-10
                   44.48,               8.3794e-11
                   44.52,               6.6720e-11
                   44.56,               4.7092e-11
                   44.60,               3.9043e-11
                   44.64,               3.1560e-11
                   44.68,               3.1933e-11
                   44.72,               2.9858e-11
                   44.76,               2.4202e-11
                   44.80,               1.9238e-11
                   44.84,               2.1330e-11
                   44.88,               2.2358e-11
                   44.92,               3.3050e-11
                   44.96,               3.5071e-11
                   45.00,               3.4184e-11
                   45.04,               3.4238e-11
                   45.08,               3.0674e-11
                   45.12,               3.1117e-11
                   45.16,               3.5301e-11
                   45.20,               2.4716e-11
                   45.24,               1.2447e-11
                   45.28,               1.1809e-11
                   45.32,               5.9752e-12
                   45.36,               6.0461e-12
                   45.40,               9.9645e-12
                   45.44,               9.5390e-12
                   45.48,               6.1879e-12
                   45.52,               4.0780e-12
                   45.56,               3.9362e-12
                   45.60,               4.8404e-12
                   45.64,               1.6844e-12
                   45.68,               8.5106e-13
                   45.72,               9.9291e-13
                   45.76,              -1.5426e-12
                   45.80,               2.0390e-12
                   45.84,               8.9539e-12
                   45.88,               9.1667e-12
                   45.92,               5.9752e-12
                   45.96,               1.0089e-11
                   46.00,               5.9752e-12
                   46.04,               8.7411e-12
                   46.08,               1.1454e-11
                   46.12,               1.3245e-11
                   46.16,               8.7411e-12
                   46.20,               8.5284e-12
                   46.24,               6.5426e-12
                   46.28,               1.1738e-11
                   46.32,               7.0390e-12
                   46.36,               3.1738e-12
                   46.40,               3.1738e-12
                   46.44,              -7.6241e-13
                   46.48,               7.8014e-13
                   46.52,               4.1489e-12
                   46.56,               4.0780e-12
                   46.60,               1.5957e-13
                   46.64,               4.2199e-12
                   46.68,              -2.5000e-12
                   46.72,              -2.0213e-12
                   46.76,              -9.7518e-13
                   46.80,              -1.5780e-12
                   46.84,              -7.7482e-12
                   46.88,              -5.9574e-12
                   46.92,              -3.7589e-12
                   46.96,               2.3227e-12
                   47.00,               2.2518e-12
                   47.04,              -9.5745e-13
                   47.08,              -1.3830e-12
                   47.12,              -6.0284e-12
                   47.16,              -2.9255e-12
                   47.20,               1.8262e-12
                   47.24,               5.1241e-12
                   47.28,               1.5957e-13
                   47.32,               8.5106e-13
                   47.36,              -2.5000e-12
                   47.40,              -9.0426e-13
                   47.44,              -6.2057e-13
                   47.48,              -1.6667e-12
                   47.52,              -6.2411e-12
                   47.56,              -5.9574e-12
                   47.60,              -6.6489e-12
                   47.64,               1.8262e-12
                   47.68,               9.9291e-13
                   47.72,              -7.4468e-13
                   47.76,              -2.4291e-12
                   47.80,              -5.0709e-12
                   47.84,              -3.5461e-12
                   47.88,               2.7305e-12
                   47.92,              -4.0780e-13
                   47.96,              -7.0567e-12
                   48.00,              -2.2163e-12
                   48.04,              -4.7872e-12
                   48.08,              -3.1383e-12
                   48.12,              -7.6241e-13
                   48.16,              -1.9504e-13
                   48.20,              -4.3794e-12
                   48.24,              -3.8830e-12
                   48.28,              -4.5922e-12
                   48.32,              -1.7376e-12
                   48.36,               3.3688e-12
                   48.40,               1.4894e-12
                   48.44,              -4.0780e-13
                   48.48,              -3.9007e-12
                   48.52,              -4.5213e-12
                   48.56,              -3.4752e-12
                   48.60,              -5.4078e-12
                   48.64,              -7.6773e-12
                   48.68,              -5.8156e-12
                   48.72,              -1.0922e-11
                   48.76,              -7.2695e-12
                   48.80,              -1.0461e-12
                   48.84,               2.1099e-12
                   48.88,              -1.5248e-12
                   48.92,              -2.0922e-12
                   48.96,              -1.4716e-12
                   49.00,               1.4184e-13
                   49.04,               1.5957e-13
                   49.08,              -5.4787e-12
                   49.12,              -3.9539e-12
                   49.16,              -8.8475e-12
                   49.20,              -8.8475e-12
                   49.24,              -3.9539e-12
                   49.28,              -1.0461e-12
                   49.32,              -5.6738e-12
                   49.36,              -5.2128e-12
                   49.40,              -6.5071e-12
                   49.44,              -2.7660e-12
                   49.48,               2.0390e-12
                   49.52,               2.1809e-12
                   49.56,              -2.3582e-12
                   49.60,              -2.7128e-12
                   49.64,              -1.1879e-12
                   49.68,               4.7163e-12
                   49.72,               9.4504e-12
                   49.76,               1.1454e-11
                   49.80,               1.1738e-11
                   49.84,               1.3103e-11
                   49.88,               1.8138e-11
                   49.92,               2.3528e-11
                   49.96,               2.6312e-11
                   50.00,               2.7429e-11
                   50.04,               2.9929e-11
                   50.08,               2.8085e-11
                   50.12,               2.9858e-11
                   50.16,               2.9787e-11
                   50.20,               2.4043e-11
                   50.24,               1.2890e-11
                   50.28,               1.0461e-11
                   50.32,               4.6986e-12
                   50.36,               6.8972e-12
                   50.40,               8.3156e-12
                   50.44,               2.2518e-12
                   50.48,              -2.3050e-12
                   50.52,              -3.4043e-12
                   50.56,              -5.0709e-12
                   50.60,              -2.6596e-13
                   50.64,               8.5106e-13
                   50.68,              -3.2447e-12
                   50.72,              -2.2340e-12
                   50.76,              -7.1986e-12
                   50.80,              -8.2270e-12
                   50.84,              -2.6418e-12
                   50.88,              -4.0780e-13
                   50.92,              -4.0248e-12
                   50.96,              -1.6667e-12
                   51.00,              -3.7589e-12
                   51.04,              -4.3085e-12
                   51.08,              -1.0993e-12
                   51.12,              -4.0957e-12
                   51.16,              -4.0248e-12
                   51.20,              -5.2128e-12
                   51.24,              -6.6489e-12
                   51.28,              -1.7199e-12
                   51.32,               9.0426e-13
                   51.36,              -3.0319e-12
                   51.40,              -3.9539e-12
                   51.44,              -4.7163e-12
                   51.48,              -3.9539e-12
                   51.52,               1.0638e-12
                   51.56,              -3.5461e-13
                   51.60,              -5.1418e-12
                   51.64,              -2.7128e-12
                   51.68,              -8.2979e-12
                   51.72,              -8.2979e-12
                   51.76,              -3.5461e-12
                   51.80,              -4.8582e-12
                   51.84,              -5.9574e-12
                   51.88,              -4.3085e-12
                   51.92,              -7.4113e-12
                   51.96,              -3.4043e-12
                   52.00,              -3.6170e-12
                   52.04,              -3.6702e-12
                   52.08,              -2.1631e-12
                   52.12,              -1.8794e-12
                   52.16,              -3.3688e-13
                   52.20,               5.4078e-12
                   52.24,               2.8723e-12
                   52.28,              -1.8794e-12
                   52.32,               4.2553e-13
                   52.36,              -6.7908e-12
                   52.40,              -6.0993e-12
                   52.44,              -2.7837e-12
                   52.48,              -2.0922e-12
                   52.52,              -6.0993e-12
                   52.56,              -3.6170e-12
                   52.60,              -5.5496e-12
                   52.64,              -1.0461e-12
                   52.68,              -1.5248e-12
                   52.72,              -3.1915e-12
                   52.76,              -5.2660e-12
                   52.80,              -4.1667e-12
                   52.84,              -5.8333e-12
                   52.88,              -2.4291e-12
                   52.92,              -2.4291e-12
                   52.96,              -7.4645e-12
                   53.00,              -6.0993e-12
                   53.04,              -1.0284e-11
                   53.08,              -8.4397e-12
                   53.12,              -1.6667e-12
                   53.16,              -2.3759e-12
                   53.20,              -1.0567e-11
                   53.24,              -8.7943e-12
                   53.28,              -1.2784e-11
                   53.32,              -6.6489e-12
                   53.36,              -5.6206e-12
                   53.40,              -8.1738e-12
                   53.44,              -6.5780e-12
                   53.48,              -4.1667e-12
                   53.52,              -5.0000e-12
                   53.56,              -1.1879e-12
                   53.60,              -5.5496e-12
                   53.64,              -1.1277e-11
                   53.68,              -8.2979e-12
                   53.72,              -1.0071e-11
                   53.76,              -3.1915e-12
                   53.80,              -8.3333e-13
                   53.84,               8.5106e-13
                   53.88,              -5.0709e-12
                   53.92,               2.5887e-12
                   53.96,              -8.3333e-13
                   54.00,               3.7943e-12
                   54.04,               4.5745e-12
                   54.08,               1.5603e-12
                   54.12,              -2.9787e-12
                   54.16,              -4.8582e-12
                   54.20,              -3.8298e-12
                   54.24,               2.2518e-12
                   54.28,               2.4645e-12
                   54.32,              -1.3121e-12
                   54.36,              -6.2057e-13
                   54.40,              -3.7589e-12
                   54.44,               0.0000e+00
                   54.48,               3.5816e-12
                   54.52,               4.1489e-12
                   54.56,              -2.9965e-12
                   54.60,              -2.2163e-12
                   54.64,              -5.4787e-12
                   54.68,              -1.5248e-12
                   54.72,               1.4184e-13
                   54.76,              -1.9504e-12
                   54.80,               1.4894e-12
                   54.84,              -2.6064e-12
                   54.88,              -5.9574e-12
                   54.92,              -4.5213e-12
                   54.96,              -6.4362e-12
                   55.00,              -1.0780e-11
                   55.04,              -6.9149e-12
                   55.08,              -7.0567e-12
                   55.12,              -3.4752e-12
                   55.16,              -5.4965e-13
                   55.20,              -1.3121e-12
                   55.24,              -6.1702e-12
                   55.28,              -7.4468e-13
                   55.32,              -4.5745e-12
                   55.36,              -2.5000e-12
                   55.40,              -3.1206e-12
                   55.44,              -7.2695e-12
                   55.48,              -9.8936e-12
                   55.52,              -8.9184e-12
                   55.56,              -8.2447e-12
                   55.60,              -3.4752e-12
                   55.64,              -1.5957e-12
                   55.68,              -1.8617e-12
                   55.72,              -9.7518e-13
                   55.76,              -3.2624e-12
                   55.80,              -4.7872e-13
                   55.84,               1.9681e-12
                   55.88,               2.5887e-12
                   55.92,              -5.1418e-12
                   55.96,              -4.2376e-12
                   56.00,              -4.3794e-12
                   56.04,              -1.3830e-12
                   56.08,               1.6844e-12
                   56.12,               8.8652e-14
                   56.16,              -2.1454e-12
                   56.20,              -2.2872e-12
                   56.24,              -4.1667e-12
                   56.28,               1.4184e-13
                   56.32,               3.0142e-12
                   56.36,              -1.8617e-12
                   56.40,               0.0000e+00
                   56.44,              -6.8617e-12
                   56.48,              -5.6915e-12
                   56.52,              -1.3121e-12
                   56.56,              -3.2624e-12
                   56.60,              -7.0567e-12
                   56.64,              -2.6418e-12
                   56.68,              -5.4078e-12
                   56.72,              -3.5461e-12
                   56.76,               6.3830e-13
                   56.80,              -7.6241e-13
                   56.84,              -2.5709e-12
                   56.88,              -4.1667e-12
                   56.92,              -4.5922e-12
                   56.96,               4.9645e-13
                   57.00,               2.8369e-13
                   57.04,              -3.0496e-12
                   57.08,              -1.1170e-12
                   57.12,              -2.1631e-12
                   57.16,              -2.5000e-12
                   57.20,               4.2553e-13
                   57.24,              -1.5957e-12
                   57.28,              -4.5745e-12
                   57.32,              -2.1631e-12
                   57.36,              -6.6489e-12
                   57.40,              -7.1986e-12
                   57.44,              -1.4716e-12
                   57.48,              -3.6702e-12
                   57.52,              -7.2695e-12
                   57.56,              -7.6950e-12
                   57.60,              -5.4078e-12
                   57.64,              -2.6596e-13
                   57.68,               9.9291e-13
                   57.72,              -1.8617e-12
                   57.76,              -1.6667e-12
                   57.80,              -7.6064e-12
                   57.84,              -8.4397e-12
                   57.88,              -3.7411e-12
                   57.92,              -4.4504e-12
                   57.96,              -6.2411e-12
                   58.00,              -3.8298e-12
                   58.04,              -4.9291e-12
                   58.08,              -3.9539e-12
                   58.12,              -3.3688e-13
                   58.16,               2.1277e-13
                   58.20,              -1.3830e-12
                   58.24,              -2.4291e-12
                   58.28,              -4.7163e-12
                   58.32,              -4.0780e-13
                   58.36,               0.0000e+00
                   58.40,              -1.6489e-12
                   58.44,              -3.2624e-12
                   58.48,              -8.7766e-12
                   58.52,              -8.1738e-12
                   58.56,              -4.4326e-12
                   58.60,              -2.9255e-12
                   58.64,              -4.0248e-12
                   58.68,               1.2057e-12
                   58.72,              -5.2660e-12
                   58.76,              -8.3333e-13
                   58.80,               2.2518e-12
                   58.84,              -6.9149e-13
                   58.88,              -5.6915e-12
                   58.92,              -2.5000e-12
                   58.96,              -3.6879e-12
                   59.00,               1.4184e-12
                   59.04,               5.8333e-12
                   59.08,               2.3936e-12
                   59.12,              -5.4965e-13
                   59.16,              -8.3333e-13
                   59.20,              -5.6206e-12
                   59.24,               4.2553e-13
                   59.28,              -1.7376e-12
                   59.32,              -4.5922e-12
                   59.36,              -1.8085e-12
                   59.40,              -7.1986e-12
                   59.44,              -6.2411e-12
                   59.48,              -3.6170e-12
                   59.52,              -4.1667e-12
                   59.56,              -3.7589e-12
                   59.60,              -1.1879e-12
                   59.64,              -3.4752e-12
                   59.68,               3.0142e-13
                   59.72,               2.1809e-12
                   59.76,              -1.3830e-12
                   59.80,              -2.2163e-12
                   59.84,              -2.6596e-13
                   59.88,              -1.1879e-12
                   59.92,               7.0922e-13
                   59.96,               7.0922e-13
                   60.00,              -2.1454e-12
                   60.04,              -2.9255e-12
                   60.08,              -6.1702e-12
                   60.12,              -4.7872e-12
                   60.16,               1.4184e-13
                   60.20,               2.6064e-12
                   60.24,              -8.3333e-13
                   60.28,               2.1277e-13
                   60.32,              -2.4291e-12
                   60.36,              -1.3121e-12
                   60.40,               7.0922e-14
                   60.44,              -1.5957e-12
                   60.48,              -5.3369e-12
                   60.52,              -3.8298e-12
                   60.56,              -5.4078e-12
                   60.60,               1.0638e-12
                   60.64,               0.0000e+00
                   60.68,              -3.9539e-12
                   60.72,              -2.5000e-12
                   60.76,              -3.7589e-12
                   60.80,              -3.0674e-12
                   60.84,               7.8014e-13
                   60.88,              -4.7872e-13
                   60.92,              -3.7589e-12
                   60.96,              -4.9645e-13
                   61.00,              -5.7624e-12
                   61.04,              -4.7872e-12
                   61.08,              -1.5248e-12
                   61.12,              -3.5993e-12
                   61.16,              -5.5496e-12
                   61.20,              -2.7128e-12
                   61.24,              -5.5496e-12
                   61.28,               1.7553e-12
                   61.32,               4.2553e-13
                   61.36,              -4.2199e-12
                   61.40,              -4.7163e-12
                   61.44,              -7.0035e-12
                   61.48,              -5.2660e-12
                   61.52,              -1.5248e-12
                   61.56,               6.3830e-13
                   61.60,              -3.1915e-12
                   61.64,              -2.0213e-12
                   61.68,              -5.7624e-12
                   61.72,              -1.0284e-12
                   61.76,               1.4007e-12
                   61.80,               4.9645e-13
                   61.84,              -3.7589e-12
                   61.88,              -3.5461e-12
                   61.92,              -5.0709e-12
                   61.96,              -3.3688e-13
                   62.00,               5.6738e-13
                   62.04,              -4.7872e-13
                   62.08,              -1.0993e-12
                   62.12,              -2.6418e-12
                   62.16,               1.2766e-12
                   62.20,               8.1028e-12
                   62.24,               7.5355e-12
                   62.28,              -1.3830e-12
                   62.32,               4.9645e-13
                   62.36,              -2.8546e-12
                   62.40,              -2.0922e-12
                   62.44,              -1.3298e-12
                   62.48,              -2.9255e-12
                   62.52,              -8.7057e-12
                   62.56,              -5.3369e-12
                   62.60,              -7.2695e-12
                   62.64,              -3.3333e-12
                   62.68,               5.6738e-13
                   62.72,              -1.7199e-12
                   62.76,               1.4894e-12
                   62.80,              -2.1454e-12
                   62.84,               3.0142e-12
                   62.88,               3.5816e-12
                   62.92,               4.4858e-12
                   62.96,              -2.1454e-12
                   63.00,               1.9681e-12
                   63.04,              -1.6135e-12
                   63.08,              -1.9504e-13
                   63.12,               3.5816e-12
                   63.16,               5.2837e-12
                   63.20,               3.0319e-12
                   63.24,               6.1879e-12
                   63.28,               4.7695e-12
                   63.32,               6.4716e-12
                   63.36,               6.9681e-12
                   63.40,               4.4326e-12
                   63.44,               4.7163e-12
                   63.48,               1.8972e-12
                   63.52,               2.5355e-12
                   63.56,               7.5355e-12
                   63.60,               9.8759e-12
                   63.64,               9.2376e-12
                   63.68,               1.5319e-11
                   63.72,               1.5106e-11
                   63.76,               1.9007e-11
                   63.80,               2.2500e-11
                   63.84,               2.7500e-11
                   63.88,               3.0603e-11
                   63.92,               3.8883e-11
                   63.96,               4.1454e-11
                   64.00,               5.0461e-11
                   64.04,               5.6702e-11
                   64.08,               6.1613e-11
                   64.12,               7.4043e-11
                   64.16,               9.1188e-11
                   64.20,               1.1729e-10
                   64.24,               1.5739e-10
                   64.28,               1.9456e-10
                   64.32,               2.2520e-10
                   64.36,               2.8314e-10
                   64.40,               3.3009e-10
                   64.44,               3.7007e-10
                   64.48,               4.0755e-10
                   64.52,               4.3860e-10
                   64.56,               4.4988e-10
                   64.60,               4.2768e-10
                   64.64,               3.6970e-10
                   64.68,               3.0243e-10
                   64.72,               2.3902e-10
                   64.76,               1.7890e-10
                   64.80,               1.4264e-10
                   64.84,               1.1752e-10
                   64.88,               1.0794e-10
                   64.92,               1.0743e-10
                   64.96,               1.0291e-10
                   65.00,               9.8918e-11
                   65.04,               1.0417e-10
                   65.08,               1.0601e-10
                   65.12,               1.0752e-10
                   65.16,               1.1819e-10
                   65.20,               1.3074e-10
                   65.24,               1.4098e-10
                   65.28,               1.6826e-10
                   65.32,               1.9502e-10
                   65.36,               2.3628e-10
                   65.40,               2.7901e-10
                   65.44,               3.0766e-10
                   65.48,               3.2574e-10
                   65.52,               3.4975e-10
                   65.56,               3.6725e-10
                   65.60,               3.6559e-10
                   65.64,               3.4475e-10
                   65.68,               3.1167e-10
                   65.72,               2.8145e-10
                   65.76,               2.6511e-10
                   65.80,               2.7069e-10
                   65.84,               2.9878e-10
                   65.88,               3.3317e-10
                   65.92,               3.6473e-10
                   65.96,               3.9578e-10
                   66.00,               4.1234e-10
                   66.04,               4.3637e-10
                   66.08,               4.3745e-10
                   66.12,               3.8975e-10
                   66.16,               3.2051e-10
                   66.20,               2.5138e-10
                   66.24,               1.7518e-10
                   66.28,               1.2888e-10
                   66.32,               9.7872e-11
                   66.36,               7.1613e-11
                   66.40,               5.8014e-11
                   66.44,               4.4592e-11
                   66.48,               3.4167e-11
                   66.52,               3.1560e-11
                   66.56,               2.6383e-11
                   66.60,               2.0035e-11
                   66.64,               2.7358e-11
                   66.68,               3.1117e-11
                   66.72,               4.5426e-11
                   66.76,               5.9982e-11
                   66.80,               7.2837e-11
                   66.84,               8.4663e-11
                   66.88,               1.0158e-10
                   66.92,               1.1250e-10
                   66.96,               1.3268e-10
                   67.00,               1.4777e-10
                   67.04,               1.5658e-10
                   67.08,               1.5676e-10
                   67.12,               1.4195e-10
                   67.16,               1.2488e-10
                   67.20,               1.0647e-10
                   67.24,               7.5408e-11
                   67.28,               4.8794e-11
                   67.32,               4.0248e-11
                   67.36,               2.8156e-11
                   67.40,               2.3227e-11
                   67.44,               2.1046e-11
                   67.48,               1.7199e-11
                   67.52,               1.4167e-11
                   67.56,               1.4184e-11
                   67.60,               9.1667e-12
                   67.64,               1.7571e-11
                   67.68,               2.0975e-11
                   67.72,               2.7358e-11
                   67.76,               4.0496e-11
                   67.80,               4.9911e-11
                   67.84,               6.0922e-11
                   67.88,               8.1188e-11
                   67.92,               9.3582e-11
                   67.96,               1.0509e-10
                   68.00,               1.1606e-10
                   68.04,               1.2548e-10
                   68.08,               1.3151e-10
                   68.12,               1.2746e-10
                   68.16,               1.1420e-10
                   68.20,               9.0532e-11
                   68.24,               7.4397e-11
                   68.28,               4.9628e-11
                   68.32,               4.0160e-11
                   68.36,               3.2606e-11
                   68.40,               2.4202e-11
                   68.44,               2.3387e-11
                   68.48,               1.9876e-11
                   68.52,               1.6773e-11
                   68.56,               1.7926e-11
                   68.60,               1.6915e-11
                   68.64,               1.7855e-11
                   68.68,               2.3617e-11
                   68.72,               2.9787e-11
                   68.76,               4.5816e-11
                   68.80,               6.6809e-11
                   68.84,               8.2730e-11
                   68.88,               9.4326e-11
                   68.92,               1.2229e-10
                   68.96,               1.4142e-10
                   69.00,               1.6718e-10
                   69.04,               1.8926e-10
                   69.08,               1.9986e-10
                   69.12,               1.9966e-10
                   69.16,               1.8011e-10
                   69.20,               1.5168e-10
                   69.24,               1.3025e-10
                   69.28,               9.7660e-11
                   69.32,               6.7447e-11
                   69.36,               5.0833e-11
                   69.40,               3.3511e-11
                   69.44,               2.7128e-11
                   69.48,               2.4628e-11
                   69.52,               2.2660e-11
                   69.56,               1.2801e-11
                   69.60,               1.3316e-11
                   69.64,               7.0390e-12
                   69.68,               9.1667e-12
                   69.72,               1.0089e-11
                   69.76,               1.0816e-11
                   69.80,               8.4574e-12
                   69.84,               7.4645e-12
                   69.88,               2.7305e-12
                   69.92,               6.1879e-12
                   69.96,               6.8972e-12
                   70.00,               2.6773e-12
                   70.04,               2.9433e-12
                   70.08,               7.0922e-14
                   70.12,               2.1277e-13
                   70.16,               5.4787e-12
                   70.20,               7.5355e-12
                   70.24,               3.0851e-12
                   70.28,               6.8972e-12
                   70.32,               5.9043e-12
                   70.36,               6.4007e-12
                   70.40,               7.8191e-12
                   70.44,               4.5035e-12
                   70.48,               6.3830e-13
                   70.52,              -1.8617e-12
                   70.56,              -4.3085e-12
                   70.60,               1.6135e-12
                   70.64,               3.7943e-12
                   70.68,               2.1099e-12
                   70.72,               6.3830e-13
                   70.76,              -5.4787e-12
                   70.80,              -6.8617e-12
                   70.84,               2.1277e-13
                   70.88,               4.9645e-13
                   70.92,              -4.0957e-12
                   70.96,              -1.1170e-12
                   71.00,              -6.4539e-12
                   71.04,              -3.9007e-12
                   71.08,              -5.4965e-13
                   71.12,              -3.3688e-13
                   71.16,              -2.7660e-12
                   71.20,               2.1277e-13
                   71.24,              -2.1631e-12
                   71.28,               2.1277e-13
                   71.32,               9.2199e-13
                   71.36,              -3.8830e-12
                   71.40,              -1.1170e-12
                   71.44,              -2.7837e-12
                   71.48,               1.4007e-12
                   71.52,               3.1560e-12
                   71.56,               2.5177e-12
                   71.60,              -4.5213e-12
                   71.64,              -1.1879e-12
                   71.68,              -3.6170e-12
                   71.72,              -3.4752e-12
                   71.76,              -1.1879e-12
                   71.80,              -7.1277e-12
                   71.84,              -8.7943e-12
                   71.88,              -5.0000e-12
                   71.92,              -9.7518e-13
                   71.96,               2.3936e-12
                   72.00,               4.5745e-12
                   72.04,               1.2589e-12
                   72.08,               2.1099e-12
                   72.12,              -1.5957e-12
                   72.16,              -6.9149e-13
                   72.20,               3.5106e-12
                   72.24,               2.3936e-12
                   72.28,              -2.5709e-12
                   72.32,               1.4184e-13
                   72.36,              -1.7376e-12
                   72.40,               1.4184e-13
                   72.44,               3.2270e-12
                   72.48,               2.3227e-12
                   72.52,              -1.9504e-12
                   72.56,              -2.6418e-12
                   72.60,              -3.9539e-12
                   72.64,              -6.2057e-13
                   72.68,               6.3830e-13
                   72.72,              -1.4539e-12
                   72.76,              -2.5000e-12
                   72.80,              -6.0284e-12
                   72.84,              -4.9291e-12
                   72.88,              -4.2553e-13
                   72.92,              -1.6667e-12
                   72.96,              -2.0922e-12
                   73.00,              -2.1631e-12
                   73.04,              -7.4823e-12
                   73.08,              -6.7908e-12
                   73.12,              -3.0496e-12
